po_item_id,po_id,product_id,quantity_ordered,quantity_received,unit_cost
6329,2151,193,2680,2611,16.02
6330,2152,120,2290,2244,76.0
6331,2152,94,444,425,21.45
6332,2153,102,249,244,26.84
6333,2153,144,1600,1556,31.16
6334,2153,194,11150,10980,13.29
6335,2153,154,16050,15676,327.18
6336,2154,149,2650,2564,375.72
6337,2154,182,480,471,69.48
6338,2154,157,1560,1555,56.6
6339,2154,198,10000,9785,9.86
6340,2155,141,109,106,53.45
6341,2155,113,372,367,24.45
6342,2155,155,10900,10523,283.57
6343,2156,84,1970,1942,14.64
6344,2157,193,1430,1375,13.99
6345,2157,26,124,118,478.02
6346,2157,104,111,108,13.8
6347,2157,84,1150,1140,14.64
6348,2157,127,11150,10787,14.95
6349,2158,83,4850,4744,28.97
6350,2158,7,14150,14008,14.89
6351,2158,18,4875,4748,63.78
6352,2158,85,2070,1971,11.5
6353,2159,192,16850,16398,22.88
6354,2159,173,2060,1988,13.01
6355,2160,151,1275,1230,520.09
6356,2160,49,279,273,27.99
6357,2160,59,1040,1034,204.18
6358,2160,54,95,92,28.62
6359,2161,66,2270,2204,496.9
6360,2161,96,3350,3225,8.93
6361,2162,7,3050,2959,16.91
6362,2162,170,1150,1110,7.31
6363,2162,48,810,788,268.02
6364,2163,99,10700,10371,81.94
6365,2164,4,3650,3501,22.61
6366,2164,130,14350,13949,24.8
6367,2164,11,5300,5268,17.77
6368,2164,74,3390,3330,343.8
6369,2164,191,3000,2935,17.59
6370,2165,125,1070,1027,98.6
6371,2165,13,405,392,85.04
6372,2165,110,14400,14197,211.14
6373,2165,38,3525,3413,18.93
6374,2166,20,1600,1532,342.23
6375,2167,93,13400,12930,37.58
6376,2167,6,450,446,28.63
6377,2167,100,1820,1755,97.63
6378,2167,173,3180,3119,13.01
6379,2168,197,4400,4253,21.2
6380,2168,58,251,242,9.49
6381,2168,136,970,941,22.87
6382,2168,102,272,261,29.25
6383,2168,194,10950,10815,14.5
6384,2169,181,815,786,103.72
6385,2169,37,1810,1790,199.68
6386,2169,12,11375,11316,18.32
6387,2170,142,12600,12328,9.98
6388,2170,187,8950,8766,10.32
6389,2170,54,435,426,25.82
6390,2170,47,23800,23449,12.54
6391,2170,150,489,470,24.99
6392,2171,80,4875,4686,260.72
6393,2171,151,940,934,462.07
6394,2171,63,4625,4397,13.25
6395,2171,13,438,430,77.02
6396,2171,181,1930,1901,94.69
6397,2172,84,820,780,14.18
6398,2172,141,218,212,51.44
6399,2173,78,2100,2093,5.83
6400,2173,120,1720,1691,76.0
6401,2173,59,1610,1581,212.9
6402,2173,137,317,310,26.52
6403,2173,18,4700,4488,63.78
6404,2174,69,1350,1349,58.25
6405,2174,166,21950,21479,45.21
6406,2175,141,403,386,50.2
6407,2175,184,490,477,98.43
6408,2176,88,5425,5235,28.23
6409,2177,128,3700,3568,10.36
6410,2177,33,20650,20427,9.8
6411,2177,159,239,231,22.01
6412,2177,79,2295,2247,11.42
6413,2177,81,4890,4835,78.5
6414,2178,36,1375,1309,22.15
6415,2179,70,271,268,24.81
6416,2179,158,12250,12206,10.48
6417,2179,67,1250,1232,41.03
6418,2180,93,23550,22404,38.69
6419,2180,83,10675,10608,28.97
6420,2180,18,2600,2487,63.78
6421,2180,120,540,518,76.0
6422,2180,53,24600,23937,13.88
6423,2181,54,320,315,29.28
6424,2181,32,2500,2398,34.9
6425,2181,65,1740,1682,71.44
6426,2181,24,3960,3928,103.23
6427,2182,71,270,269,157.66
6428,2183,45,18100,17392,10.96
6429,2184,64,4110,3978,15.1
6430,2185,36,4550,4480,19.39
6431,2185,28,253,245,412.12
6432,2185,174,2325,2217,43.73
6433,2186,139,740,735,55.83
6434,2186,66,2010,1998,496.9
6435,2186,173,1470,1457,14.19
6436,2186,96,6500,6478,8.93
6437,2186,19,10725,10261,218.68
6438,2187,78,1040,1011,5.83
6439,2187,7,7150,6887,14.89
6440,2188,106,10200,9808,28.01
6441,2189,144,8650,8397,31.16
6442,2189,185,2145,2112,13.59
6443,2189,154,23000,22606,327.18
6444,2189,88,11250,11149,29.64
6445,2190,20,1660,1642,303.13
6446,2191,157,3410,3386,56.6
6447,2191,195,245,241,84.06
6448,2191,1,75,71,12.43
6449,2192,157,2740,2724,56.39
6450,2193,50,1840,1765,21.7
6451,2194,38,3900,3869,18.7
6452,2195,80,4150,4053,263.09
6453,2196,26,132,130,478.02
6454,2197,173,2660,2578,13.01
6455,2197,167,710,690,40.03
6456,2197,199,1110,1095,79.26
6457,2197,144,10875,10832,31.61
6458,2197,100,655,628,97.63
6459,2198,96,18450,18259,9.46
6460,2198,33,2700,2583,10.42
6461,2199,35,12750,12478,480.8
6462,2199,56,105,100,35.19
6463,2200,87,3050,2930,206.15
6464,2201,173,2890,2809,13.01
6465,2201,49,425,418,27.99
6466,2201,167,1965,1955,40.03
6467,2202,145,2335,2219,19.59
6468,2202,193,4880,4740,16.02
6469,2202,23,22350,21767,14.24
6470,2202,109,9050,8754,28.45
6471,2203,92,433,412,15.46
6472,2203,17,9600,9428,47.49
6473,2203,131,157,149,22.97
6474,2204,80,10650,10427,257.83
6475,2204,129,2220,2137,29.19
6476,2205,54,170,161,28.62
6477,2205,171,4700,4633,102.56
6478,2205,49,455,435,27.99
6479,2205,199,575,561,79.26
6480,2206,160,96,93,441.79
6481,2207,174,9700,9601,43.73
6482,2207,158,9950,9478,10.48
6483,2208,172,13700,13572,52.18
6484,2208,128,10475,10167,10.36
6485,2208,81,4750,4573,78.5
6486,2209,191,10575,10456,16.54
6487,2209,37,1020,1011,221.02
6488,2209,16,1465,1438,31.3
6489,2209,42,10075,9820,77.54
6490,2209,197,4720,4545,22.84
6491,2210,75,4520,4482,21.94
6492,2211,164,375,363,18.54
6493,2211,59,1885,1841,193.37
6494,2212,104,128,126,13.8
6495,2212,26,290,284,478.02
6496,2212,20,1115,1087,303.13
6497,2212,99,2050,1965,81.94
6498,2212,193,2120,2077,13.99
6499,2213,168,12350,11975,259.48
6500,2213,106,16150,15570,28.48
6501,2213,187,4500,4480,10.32
6502,2213,81,4210,4155,74.7
6503,2213,60,8800,8573,417.05
6504,2214,191,8575,8476,17.59
6505,2214,111,2225,2202,20.45
6506,2215,178,93,88,156.72
6507,2216,109,8025,7807,28.45
6508,2217,191,4250,4185,16.54
6509,2217,26,402,393,540.82
6510,2217,9,4630,4611,32.35
6511,2217,79,1820,1733,12.62
6512,2217,16,435,423,31.3
6513,2218,49,405,385,31.14
6514,2218,81,3720,3707,74.7
6515,2218,168,17800,17044,259.48
6516,2218,54,103,100,25.82
6517,2219,163,8900,8764,21.54
6518,2219,51,141,138,9.78
6519,2219,69,10650,10589,55.48
6520,2219,80,11025,10534,257.83
6521,2219,59,510,488,193.37
6522,2220,59,1240,1224,193.37
6523,2220,41,885,850,28.84
6524,2221,157,1330,1264,56.39
6525,2221,153,12200,11766,25.91
6526,2221,78,615,587,5.88
6527,2221,112,1400,1356,27.2
6528,2222,166,17600,17493,51.18
6529,2222,153,6125,6079,25.91
6530,2222,109,3700,3683,28.45
6531,2223,118,765,764,19.81
6532,2223,129,1000,965,29.19
6533,2223,169,2495,2483,9.22
6534,2223,131,59,56,23.83
6535,2223,51,480,468,9.78
6536,2224,144,8675,8641,31.16
6537,2224,194,2800,2697,13.29
6538,2224,164,300,297,17.87
6539,2224,102,55,54,26.84
6540,2224,88,9100,8955,29.64
6541,2225,184,228,217,95.88
6542,2225,105,11050,10980,30.41
6543,2225,29,1470,1454,467.38
6544,2225,155,13950,13599,283.57
6545,2225,168,18450,18175,237.77
6546,2226,152,268,263,27.02
6547,2226,44,157,150,18.62
6548,2227,47,13100,12597,12.54
6549,2227,34,720,700,80.71
6550,2227,150,304,296,24.99
6551,2227,106,22800,21854,28.48
6552,2227,129,1165,1139,33.07
6553,2228,172,12700,12286,53.58
6554,2228,104,92,88,15.65
6555,2228,68,3590,3434,53.54
6556,2228,183,3840,3718,88.71
6557,2229,118,1765,1701,19.81
6558,2229,164,430,415,18.54
6559,2230,2,1775,1699,24.42
6560,2230,15,5300,5118,27.06
6561,2230,21,9750,9604,70.86
6562,2230,11,12750,12260,17.56
6563,2231,88,9800,9662,28.23
6564,2231,183,1280,1257,88.71
6565,2232,169,1840,1814,8.92
6566,2232,107,3900,3853,14.69
6567,2233,186,6075,5794,135.85
6568,2234,181,1565,1488,94.69
6569,2234,80,9800,9580,260.72
6570,2234,13,99,95,77.02
6571,2235,88,9625,9402,28.23
6572,2236,178,189,184,156.72
6573,2237,62,2050,2031,9.38
6574,2237,169,460,441,8.61
6575,2238,171,11850,11359,102.56
6576,2238,173,890,862,13.01
6577,2239,17,19450,19364,47.49
6578,2239,196,107,105,61.87
6579,2239,147,3250,3112,16.96
6580,2240,33,16200,15794,9.8
6581,2240,125,1275,1230,112.63
6582,2240,81,540,515,78.5
6583,2240,85,1740,1662,11.09
6584,2240,40,5425,5224,62.61
6585,2241,167,1245,1202,40.03
6586,2241,144,5150,5085,31.61
6587,2241,49,478,474,27.99
6588,2241,52,1250,1190,70.71
6589,2241,93,12400,11890,37.58
6590,2242,67,2760,2710,45.54
6591,2242,152,295,283,29.73
6592,2242,34,1050,1024,70.78
6593,2242,69,11175,11027,58.25
6594,2242,22,1240,1217,82.63
6595,2243,101,21650,20903,56.71
6596,2243,134,431,412,10.44
6597,2243,38,6800,6706,18.7
6598,2244,70,387,371,24.81
6599,2244,36,9050,8661,19.39
6600,2245,88,3525,3361,27.72
6601,2245,134,143,135,9.22
6602,2245,163,20150,19206,21.82
6603,2245,131,195,186,23.01
6604,2246,118,805,796,19.38
6605,2246,87,5350,5157,206.15
6606,2246,6,1490,1485,26.07
6607,2247,96,4800,4673,8.89
6608,2247,3,9100,8848,251.97
6609,2247,160,472,466,441.79
6610,2247,38,8775,8603,18.7
6611,2247,143,18150,17494,72.91
6612,2248,123,9575,9173,15.37
6613,2248,197,4070,3907,21.2
6614,2248,92,426,416,15.46
6615,2248,196,79,75,61.87
6616,2248,9,2710,2631,29.28
6617,2249,115,4110,3904,15.37
6618,2250,172,7500,7405,52.18
6619,2251,13,328,318,85.04
6620,2251,11,24800,23679,17.77
6621,2251,186,5350,5251,141.66
6622,2252,167,940,904,40.03
6623,2252,93,16050,15969,37.58
6624,2252,49,331,326,27.99
6625,2253,138,4020,3851,478.15
6626,2253,83,6575,6523,25.84
6627,2253,81,3650,3498,73.37
6628,2254,166,4050,3859,51.18
6629,2254,145,1265,1235,19.59
6630,2254,78,1355,1298,5.88
6631,2254,136,1420,1402,22.12
6632,2254,185,870,863,12.92
6633,2255,156,3875,3852,367.7
6634,2255,83,7650,7500,28.97
6635,2256,148,7950,7876,10.62
6636,2256,120,1290,1283,76.0
6637,2256,53,4600,4486,13.88
6638,2256,18,9375,8959,63.78
6639,2257,137,140,135,26.52
6640,2257,11,5150,4956,17.22
6641,2257,59,1660,1602,212.9
6642,2257,94,447,427,21.45
6643,2257,78,440,422,5.83
6644,2258,149,1520,1512,370.65
6645,2258,29,4170,4088,467.38
6646,2258,155,5000,4918,283.57
6647,2258,103,12100,11802,24.0
6648,2258,53,8200,7933,13.86
6649,2259,49,427,418,27.99
6650,2259,199,2440,2325,79.26
6651,2260,56,412,410,35.19
6652,2260,170,2130,2123,8.21
6653,2260,68,600,582,50.9
6654,2260,2,7400,7212,22.9
6655,2261,149,2660,2627,375.72
6656,2262,150,53,52,23.68
6657,2262,164,1625,1586,16.58
6658,2262,24,4880,4795,92.28
6659,2263,72,444,423,20.67
6660,2263,179,2875,2798,10.65
6661,2263,137,277,276,26.6
6662,2264,8,10125,9674,99.83
6663,2264,180,1765,1713,7.07
6664,2264,137,486,474,26.6
6665,2264,36,4400,4299,22.15
6666,2265,97,388,378,39.35
6667,2265,139,4260,4190,51.6
6668,2265,129,2080,2061,33.07
6669,2266,81,2420,2343,78.5
6670,2266,159,470,455,22.01
6671,2267,141,363,360,50.2
6672,2267,39,1720,1705,11.0
6673,2267,44,120,115,16.76
6674,2267,127,3850,3716,14.95
6675,2268,183,2250,2174,88.71
6676,2268,71,358,344,157.66
6677,2268,116,2720,2669,214.75
6678,2268,115,540,533,15.37
6679,2268,99,10675,10300,88.07
6680,2269,114,12275,12034,17.9
6681,2269,7,13850,13343,14.89
6682,2270,150,266,260,23.68
6683,2270,91,2050,1953,14.36
6684,2271,92,366,354,15.27
6685,2271,182,61,59,69.48
6686,2271,149,3330,3293,375.72
6687,2271,20,1420,1370,342.23
6688,2272,127,8400,8127,16.22
6689,2272,115,3660,3632,15.37
6690,2272,88,4875,4730,28.23
6691,2272,102,88,87,25.47
6692,2273,88,11500,11214,29.64
6693,2273,194,10200,9747,13.29
6694,2274,136,985,977,22.87
6695,2274,191,7875,7852,18.65
6696,2274,77,1125,1080,27.57
6697,2274,5,10625,10402,44.67
6698,2275,151,1220,1176,462.07
6699,2275,13,349,340,77.02
6700,2275,63,4625,4460,13.25
6701,2275,181,275,272,94.69
6702,2275,80,3375,3318,260.72
6703,2276,129,2490,2366,29.19
6704,2276,51,137,130,9.78
6705,2276,118,330,316,19.81
6706,2276,41,605,603,28.84
6707,2276,196,70,67,64.29
6708,2277,65,1790,1781,71.44
6709,2277,54,59,58,29.28
6710,2277,135,7050,6792,25.65
6711,2278,116,3160,3018,221.24
6712,2278,165,163,154,16.44
6713,2278,176,499,487,16.47
6714,2279,28,497,488,412.12
6715,2279,67,710,686,41.03
6716,2279,82,10300,10128,13.19
6717,2279,36,8150,7967,19.39
6718,2279,192,18300,17929,23.92
6719,2280,141,476,472,50.2
6720,2280,127,2600,2541,14.95
6721,2280,66,2620,2617,531.48
6722,2280,99,4275,4064,81.94
6723,2281,60,2800,2666,417.05
6724,2281,118,790,752,19.38
6725,2281,178,226,222,155.92
6726,2281,139,4390,4319,51.6
6727,2282,7,11600,11394,16.91
6728,2282,132,2900,2887,431.62
6729,2282,65,1165,1129,71.44
6730,2282,150,99,96,23.84
6731,2282,180,2210,2161,7.28
6732,2283,49,390,386,31.07
6733,2283,74,2000,1943,394.06
6734,2283,103,8525,8120,25.16
6735,2283,180,2195,2137,7.28
6736,2284,172,16050,15626,52.18
6737,2285,141,65,62,51.44
6738,2285,130,21700,20836,24.8
6739,2285,186,6000,5966,141.66
6740,2285,11,5600,5333,17.77
6741,2286,178,205,204,156.72
6742,2286,146,179,171,225.48
6743,2286,65,1770,1764,68.45
6744,2287,176,190,186,15.31
6745,2287,24,2660,2601,103.23
6746,2287,74,2550,2526,394.06
6747,2287,135,12050,11546,25.65
6748,2288,119,4530,4479,310.42
6749,2288,76,2725,2632,7.67
6750,2288,176,226,221,16.47
6751,2288,157,2730,2712,55.17
6752,2289,89,13350,13195,13.05
6753,2289,64,1440,1435,15.1
6754,2290,39,1805,1715,11.0
6755,2290,26,170,163,478.02
6756,2291,82,22800,21693,13.19
6757,2291,36,7625,7360,19.39
6758,2291,97,249,240,37.76
6759,2292,29,4520,4367,467.38
6760,2292,149,3550,3412,370.65
6761,2292,148,13650,13190,11.11
6762,2293,112,1650,1593,23.81
6763,2293,7,15000,14872,16.91
6764,2294,93,11000,10850,38.69
6765,2294,137,161,153,26.52
6766,2295,147,510,503,16.96
6767,2295,53,12550,12002,12.89
6768,2295,131,144,143,22.97
6769,2295,102,494,470,29.25
6770,2295,17,20850,20619,47.49
6771,2296,107,3770,3608,14.69
6772,2296,187,7175,6993,9.24
6773,2297,154,16200,15910,355.29
6774,2297,161,424,408,18.97
6775,2297,20,1135,1109,342.23
6776,2297,198,10350,10181,9.86
6777,2298,153,3425,3284,25.0
6778,2298,89,19600,18919,13.05
6779,2298,82,19900,19742,12.61
6780,2298,34,605,596,70.78
6781,2298,152,210,200,29.73
6782,2299,185,1500,1452,12.92
6783,2299,112,930,904,27.2
6784,2299,193,780,754,16.02
6785,2299,153,1900,1855,25.91
6786,2299,23,18800,17904,14.24
6787,2300,131,182,176,23.01
6788,2300,58,207,199,9.23
6789,2300,96,8350,8251,8.93
6790,2301,102,445,425,26.84
6791,2301,88,6850,6806,29.64
6792,2302,151,2380,2354,462.07
6793,2302,13,286,273,77.02
6794,2302,181,1735,1674,94.69
6795,2303,14,1520,1463,388.27
6796,2303,104,483,480,15.65
6797,2303,183,1540,1465,88.71
6798,2303,115,1680,1637,15.37
6799,2303,68,3230,3073,53.54
6800,2304,10,3210,3084,24.05
6801,2304,199,460,457,83.88
6802,2305,135,23600,23180,24.28
6803,2305,91,3570,3566,14.36
6804,2306,69,7800,7595,58.25
6805,2306,50,3230,3212,21.7
6806,2306,67,4650,4629,45.54
6807,2306,152,84,81,29.73
6808,2307,87,16400,15969,232.58
6809,2307,170,270,260,8.21
6810,2308,67,1440,1390,40.12
6811,2308,105,2050,1979,30.41
6812,2308,148,5600,5444,11.11
6813,2308,168,10300,9995,237.77
6814,2308,149,4750,4669,370.65
6815,2309,107,2970,2942,15.47
6816,2309,99,11275,10999,88.07
6817,2309,127,2525,2463,16.22
6818,2310,189,2670,2628,60.32
6819,2311,39,2475,2398,10.86
6820,2311,144,2350,2318,31.16
6821,2311,88,6900,6811,29.64
6822,2312,149,4640,4500,370.65
6823,2312,67,830,829,40.12
6824,2313,95,4660,4519,399.4
6825,2313,179,8750,8577,10.65
6826,2314,26,372,368,540.82
6827,2314,44,184,183,17.2
6828,2314,125,1120,1066,109.38
6829,2315,65,2015,1917,68.45
6830,2315,116,740,722,214.77
6831,2315,170,1665,1610,8.21
6832,2315,13,166,162,86.46
6833,2315,178,322,320,156.72
6834,2316,66,980,965,496.9
6835,2316,28,326,319,441.03
6836,2316,19,9725,9492,218.68
6837,2317,195,383,369,84.06
6838,2317,149,1910,1884,375.72
6839,2317,161,313,309,18.97
6840,2318,124,10850,10816,35.6
6841,2318,147,4790,4710,17.21
6842,2318,99,10500,10215,81.94
6843,2319,53,16850,16774,13.86
6844,2319,113,239,236,24.45
6845,2319,1,301,290,11.12
6846,2319,149,4130,4041,370.65
6847,2320,69,7875,7773,52.52
6848,2320,35,24050,23559,480.8
6849,2320,65,705,674,68.45
6850,2320,116,2750,2714,214.77
6851,2320,2,7150,7053,22.9
6852,2321,129,2345,2243,33.07
6853,2321,47,16000,15632,12.54
6854,2321,34,1885,1848,80.71
6855,2321,118,2450,2382,19.38
6856,2321,60,4550,4427,417.05
6857,2322,176,347,338,15.46
6858,2322,57,184,183,14.51
6859,2322,152,465,444,27.02
6860,2323,58,267,260,8.93
6861,2323,110,24850,23806,211.14
6862,2323,45,12500,12488,10.96
6863,2324,49,143,141,31.07
6864,2325,43,8000,7801,8.39
6865,2326,26,108,106,540.82
6866,2326,9,3450,3319,32.35
6867,2326,191,7525,7462,16.54
6868,2326,197,900,867,22.84
6869,2327,129,275,273,29.19
6870,2327,198,1525,1505,10.61
6871,2327,1,366,359,11.2
6872,2328,58,476,454,8.93
6873,2328,13,289,282,85.04
6874,2328,110,11950,11541,211.14
6875,2328,46,16800,16683,7.7
6876,2328,125,1330,1302,98.6
6877,2329,38,9275,9195,18.93
6878,2329,58,210,207,8.93
6879,2329,141,325,320,51.44
6880,2330,6,2215,2196,28.63
6881,2330,59,1065,1022,204.18
6882,2330,52,9850,9551,70.71
6883,2330,192,21600,21323,22.88
6884,2331,157,1730,1711,56.6
6885,2332,30,1770,1766,14.99
6886,2333,168,24300,23781,259.48
6887,2333,178,292,281,155.92
6888,2333,47,19000,18872,12.54
6889,2333,122,228,217,82.73
6890,2333,118,2100,2039,19.38
6891,2334,78,2015,1967,5.88
6892,2334,75,4730,4620,21.94
6893,2334,200,5050,5013,20.28
6894,2334,145,2085,1993,19.59
6895,2334,112,1950,1884,27.2
6896,2335,99,3950,3893,87.83
6897,2335,131,155,150,22.97
6898,2336,191,11425,11303,16.54
6899,2336,125,1520,1459,109.38
6900,2336,16,2185,2119,31.3
6901,2337,189,4030,3898,60.32
6902,2338,81,3400,3271,73.37
6903,2338,172,11500,11064,46.75
6904,2338,106,18300,17440,28.01
6905,2338,83,1325,1300,25.84
6906,2338,138,3280,3168,478.15
6907,2339,93,11850,11632,37.58
6908,2339,100,995,967,97.63
6909,2339,80,4400,4198,263.09
6910,2339,49,221,219,27.99
6911,2340,43,8725,8501,8.7
6912,2340,26,145,140,479.94
6913,2340,186,11350,11280,135.85
6914,2340,134,101,97,9.22
6915,2341,172,19850,19466,46.75
6916,2341,21,9675,9256,70.86
6917,2342,104,291,283,15.65
6918,2342,189,2830,2692,60.14
6919,2342,68,1310,1280,53.54
6920,2342,25,6625,6623,25.73
6921,2342,79,1910,1850,12.88
6922,2343,144,4425,4269,32.48
6923,2344,181,1215,1203,103.72
6924,2344,165,181,172,16.44
6925,2344,37,4100,4035,199.68
6926,2344,48,445,423,299.5
6927,2344,31,2575,2526,12.84
6928,2345,135,18700,18598,25.65
6929,2345,120,1105,1079,86.74
6930,2345,112,4680,4594,23.81
6931,2345,180,1015,985,7.28
6932,2346,173,2410,2405,13.01
6933,2346,167,345,331,40.03
6934,2346,52,8400,8209,70.71
6935,2347,129,795,755,29.19
6936,2347,41,615,599,28.84
6937,2348,134,118,117,9.22
6938,2348,186,7750,7700,135.85
6939,2349,37,1880,1828,221.02
6940,2349,42,8000,7901,77.54
6941,2349,16,835,817,31.3
6942,2350,200,17200,16694,20.28
6943,2350,75,4580,4361,21.94
6944,2351,156,4575,4505,369.62
6945,2351,91,4900,4879,14.36
6946,2351,193,4900,4803,14.01
6947,2351,96,20200,20119,9.46
6948,2352,164,690,672,17.87
6949,2352,185,2200,2184,13.59
6950,2352,102,364,355,26.84
6951,2352,39,2205,2124,10.86
6952,2352,88,5325,5259,29.64
6953,2353,2,12200,12021,24.42
6954,2353,106,23750,23549,28.01
6955,2353,30,2180,2129,14.99
6956,2354,21,12075,11767,70.86
6957,2354,133,1410,1358,10.64
6958,2354,95,1500,1426,396.39
6959,2354,81,2670,2644,73.37
6960,2355,82,22650,21637,12.61
6961,2355,152,246,244,29.73
6962,2355,22,2350,2264,82.63
6963,2355,89,20950,20704,13.05
6964,2355,107,670,643,16.56
6965,2356,52,7725,7529,70.71
6966,2356,93,16500,16062,37.58
6967,2357,103,4075,4020,24.65
6968,2357,75,1590,1542,21.94
6969,2357,136,2195,2137,22.12
6970,2358,184,169,166,98.43
6971,2358,26,359,341,478.02
6972,2358,39,535,533,11.0
6973,2359,32,3120,3092,34.9
6974,2359,112,4970,4825,23.81
6975,2359,103,1525,1462,25.16
6976,2360,180,590,570,7.07
6977,2360,176,453,434,15.46
6978,2361,7,4200,4127,14.89
6979,2362,180,2475,2380,7.07
6980,2362,187,2325,2279,9.24
6981,2363,7,14300,13680,14.89
6982,2363,83,4675,4618,28.97
6983,2363,120,415,394,76.0
6984,2364,97,352,349,37.76
6985,2364,174,4725,4512,43.73
6986,2364,192,8000,7663,23.92
6987,2364,189,2400,2399,60.32
6988,2365,65,1895,1807,71.44
6989,2365,49,368,358,31.07
6990,2366,163,5000,4988,21.54
6991,2366,1,123,117,11.2
6992,2366,196,191,186,64.29
6993,2366,131,288,274,23.83
6994,2366,169,2115,2087,9.22
6995,2367,197,4310,4178,21.2
6996,2367,92,180,178,15.46
6997,2367,9,3440,3337,29.28
6998,2367,131,143,137,22.97
6999,2368,8,12025,11603,99.83
7000,2369,36,4950,4705,22.15
7001,2369,56,476,473,37.68
7002,2370,27,1320,1260,47.47
7003,2370,116,3230,3202,221.24
7004,2371,166,7400,7143,50.54
7005,2372,34,500,492,80.71
7006,2372,106,8000,7620,28.48
7007,2372,87,2800,2680,206.15
7008,2372,150,254,246,24.99
7009,2372,139,3840,3680,51.6
7010,2373,59,330,323,193.37
7011,2373,118,2245,2221,19.81
7012,2374,49,419,400,31.07
7013,2374,74,3420,3310,394.06
7014,2374,132,12950,12923,431.62
7015,2374,176,348,331,15.31
7016,2375,36,7325,7180,22.15
7017,2375,118,325,309,22.05
7018,2375,105,7575,7288,28.86
7019,2376,53,2800,2663,13.86
7020,2376,184,286,274,95.88
7021,2376,149,2860,2729,370.65
7022,2377,180,1405,1346,7.28
7023,2378,86,326,322,108.92
7024,2379,165,430,419,16.8
7025,2379,153,2200,2162,23.08
7026,2379,143,15150,14500,72.91
7027,2379,146,111,105,235.44
7028,2379,38,11775,11335,18.7
7029,2380,164,2275,2173,16.58
7030,2380,41,1515,1447,32.14
7031,2380,198,3375,3298,9.66
7032,2381,137,477,453,26.52
7033,2382,82,8750,8490,13.19
7034,2382,175,124,122,417.99
7035,2382,28,438,422,412.12
7036,2383,168,11700,11199,252.14
7037,2383,57,381,369,14.51
7038,2384,178,159,158,156.72
7039,2384,146,188,185,225.48
7040,2384,87,6100,6086,232.58
7041,2385,126,2060,2033,194.4
7042,2386,99,3550,3439,81.94
7043,2386,26,61,58,478.02
7044,2386,104,143,138,13.8
7045,2386,66,3700,3580,531.48
7046,2387,102,116,112,25.47
7047,2388,101,17900,17737,51.72
7048,2389,67,3960,3788,41.03
7049,2389,28,226,224,412.12
7050,2389,175,233,228,417.99
7051,2389,158,11450,10941,10.48
7052,2389,36,1700,1626,19.39
7053,2390,126,3910,3736,199.71
7054,2391,84,685,678,14.64
7055,2391,141,326,324,50.2
7056,2391,104,437,430,13.8
7057,2391,124,10625,10416,35.6
7058,2391,39,1620,1610,11.0
7059,2392,196,334,324,64.29
7060,2392,131,499,496,23.83
7061,2392,118,1565,1539,19.81
7062,2393,84,1435,1390,14.18
7063,2393,11,4000,3981,17.77
7064,2394,1,187,180,11.2
7065,2394,131,182,173,23.83
7066,2394,118,2165,2081,19.81
7067,2394,196,470,461,64.29
7068,2394,169,475,474,9.22
